timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1601662855398,16,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,16,20014,5
1601662875427,12,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,12,0,0
1601662875440,13,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,8944,319,1,2,http://localhost:8080/service/guestbook,13,0,0
1601662875427,25,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,13056,734,1,2,null,25,2,0
1601662875454,13,JDBC Request (DELETE),200,OK,clearGuestbookHistory 2-1,text,true,,11,0,1,2,null,13,0,0
1601662875468,9,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,9,0,0
1601662855398,63,clearGuestbookHistory,200,"Number of samples in transaction : 7, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,35992,1409,1,2,null,63,20018,5
1601662895494,27,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,27,0,0
1601662875478,27,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,27,20016,0
1601662895523,12,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,12,0,0
1601662895536,15,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,11174,319,1,2,http://localhost:8080/service/guestbook,15,0,0
1601662895522,27,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,15286,734,1,2,null,27,3,0
1601662895553,17,JDBC Request (DELETE),200,OK,clearGuestbookHistory 2-1,text,true,,11,0,1,2,null,17,0,0
1601662895571,9,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,9,0,0
1601662875478,80,clearGuestbookHistory,200,"Number of samples in transaction : 7, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,38222,1409,1,2,null,80,20022,0
1601662915591,65,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,63,0,0
1601662895581,65,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,63,20011,0
1601662915657,11,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,11,0,0
1601662915670,67,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,11183,319,1,2,http://localhost:8080/service/guestbook,67,0,0
1601662915657,78,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,15295,734,1,2,null,78,3,0
1601662915739,15,JDBC Request (DELETE),200,OK,clearGuestbookHistory 2-1,text,true,,11,0,1,2,null,15,0,0
1601662915755,18,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,331,319,1,2,http://localhost:8080/service/guestbook,18,0,0
1601662895581,176,clearGuestbookHistory,200,"Number of samples in transaction : 7, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,38290,1409,1,2,null,174,20017,0
1601662935784,12,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,12,0,2
1601662915774,12,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,12,20012,2
1601662935797,8,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,8,0,0
1601662935806,22,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,11918,319,1,2,http://localhost:8080/service/guestbook,22,0,0
1601662935797,30,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,16030,734,1,2,null,30,2,0
1601662935830,35,JDBC Request (DELETE),200,OK,clearGuestbookHistory 2-1,text,true,,11,0,1,2,null,34,0,22
1601662935865,5,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,5,0,0
1601662915774,82,clearGuestbookHistory,200,"Number of samples in transaction : 7, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,38966,1409,1,2,null,81,20015,24
1601662955873,22,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,22,0,0
1601662935870,22,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,22,20003,0
1601662955896,6,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,6,0,0
1601662955903,18,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,15414,319,1,2,http://localhost:8080/service/guestbook,18,0,0
1601662955896,24,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,19526,734,1,2,null,24,2,0
1601662955922,16,JDBC Request (DELETE),200,OK,clearGuestbookHistory 2-1,text,true,,11,0,1,2,null,16,0,0
1601662955938,18,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,18,0,0
1601662935870,80,clearGuestbookHistory,200,"Number of samples in transaction : 7, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,42462,1409,1,2,null,80,20006,0
1601662975965,23,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,23,0,0
1601662955957,23,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,23,20009,0
1601662975989,7,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,7,0,0
1601662975996,9,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,14823,319,1,2,http://localhost:8080/service/guestbook,9,0,0
1601662975989,16,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,18935,734,1,2,null,16,1,0
1601662976010,11,JDBC Request (DELETE),200,OK,clearGuestbookHistory 2-1,text,true,,11,0,1,2,null,11,0,0
1601662976021,5,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,5,0,0
1601662955957,55,clearGuestbookHistory,200,"Number of samples in transaction : 7, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,41871,1409,1,2,null,55,20014,0
1601662976027,6,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,5,0,0
1601662976027,6,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,5,0,0
1601662976034,4,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,4,0,0
1601662976039,4,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,4,0,0
1601662976033,8,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,4384,734,1,2,null,8,3,0
1601662976027,14,clearGuestbookHistory,200,"Number of samples in transaction : 4, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,27037,1090,1,2,null,13,4,0
1601662976046,0,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,20016,0
